Isolated factor X deficiency in chronic myelomonocytic leukemia: Report of one case.	Déficit adquirido de factor X en leucemia mielomonocítica crónica: reporte de un caso.
Fatal toxic leukoencephalopathy associated with consumption of pasta base of cocaine: Report of three cases.	Leucoencefalopatía tóxica fatal: tres casos asociados al consumo de pasta base de cocaína.
An ethical and medical perspective on the voluntary termination of pregnancy.	Consideraciones acerca de la &quot;interrupción voluntaria del embarazo&quot;, desde el punto de vista ético-médico (a propósito de un proyecto de ley).
Adequacy of nutritionist (dietician) resources in Chilean public hospitals.	¿Es suficiente el recurso humano nutricionista en el sistema hospitalario público en Chile?: Una deuda pendiente.
Assessment of psychometric properties of the academic involvement questionnaire, expectations version.	Propiedades psicométricas de un cuestionario para evaluar expectativas académicas en estudiantes de primer año de Medicina.
Sézary syndrome treated with extracorporeal photopheresis: Report of one case.	Fotoféresis en el tratamiento de Síndrome de Sézary: Caso clínico.
Ebola: characterization, history and cutaneous manifestations.	Ébola: caracterización, historia y manifestaciones cutáneas; lo que debemos saber.
Higher physical activity levels are associated with lower prevalence of cardiovascular risk factors in Chile.	Un mayor nivel de actividad física se asocia a una menor prevalencia de factores de riesgo cardiovascular en Chile: resultados de la Encuesta Nacional de Salud 2009-2010.
Follow-up of patients with good exercise capacity in stress test with myocardial single-photon emission computed tomography (SPECT).	Seguimiento clínico en pacientes con buena capacidad metabólica en la prueba de esfuerzo con SPECT miocárdico.
An organ allocating system for transplantation that does not consider donor and recipient ages is not fair.	Un sistema de asignación de órganos para trasplante que no considere las edades de donante y receptor es inicuo.
Levels of physical activity among colombian university students.	Factores sociodemográficos y motivacionales asociados a la actividad física en estudiantes universitarios.
A survey about the criteria for the indication of a gastrostomy in patients with advanced dementia.	Criterios de médicos tratantes para indicar instalación de gastrostomía en pacientes con demencia avanzada.
Learning during the early clinical years takes more than good study habits: Perceptions of students and teachers.	Estrategias del aprendizaje inicial de la clínica: más allá de los hábitos de estudio.	 Percepciones de estudiantes y docentes clínicos.
Spirometric values in healthy Chilean children and adolescents.	Valores espirométricos en niños y adolescentes chilenos sanos.
Association between genotype and allele frequencies of CYP2A6*12 and rs16969968 in CHRNA5 variants with smoking and body mass index in young subjects from Northeast Mexico.	Análisis de frecuencias alélicas y genotípicas de las variantes CYP2A6*12 y rs16969968 de CHRNA5 y su asociación con el hábito de fumar y el índice de masa corporal (IMC) en sujetos jóvenes del noreste de México.
Effect of VKORC1 and CYP2C9 variants on dosage of oral anticoagulants in Chilean individuals.	Efecto de las variantes de VKORC1 y CYP2C9 sobre la dosis de anticoagulantes orales en individuos chilenos.
Implementation of an automatic alarms system for early detection of patients with severe sepsis.	Implementación de un sistema de alarmas automático para la detección precoz de los pacientes con sepsis grave.
Orthostatic tremor: A cause of dizziness.	Temblor ortostático: una causa de mareo.
Acute Respiratory Distress: from syndrome to disease.	Distrés respiratorio agudo: del síndrome a la enfermedad.
Venous malformation of right angular vein.	Utilidad de la petrosectomía subtotal en el tratamiento de la otitis media crónica.
Assessing the impact of biomedical research: For whom?Evaluación del impacto de la investigación biomédica: ¿para quién?
Single intravenous tranexamic acid dose to reduce blood loss in primary total knee replacement.	Dosis única intravenosa de ácido tranexámico como medida de ahorro transfusional en prótesis total primaria de rodilla.
Is perioperative bridging anticoagulation necessary in patients with non-valvular atrial fibrillation?¿Es necesaria la terapia anticoagulante puente perioperatoria en pacientes con fibrilación auricular no valvular?
Bickerstaff encephalitis: A case report.	Encefalitis de Bickerstaff: a propósito de un caso.
Bone scintigraphy as cornerstone in the diagnosis of Erdheim-Chester disease.	Dosis de radiación producida por los pacientes durante la incorporación del radiofármaco en las pruebas diagnósticas de medicina nuclear.
Target sign in woman with abdominal pain and systemic lupus erythematosus treated with plasma exchange.	Imagen de «tiro al blanco» en una paciente con dolor abdominal y lupus eritematoso sistémico tratada con recambio plasmático.
Neutrophilic dermatosis of the hands (localized Sweet's syndrome).	Dermatosis neutrofílica de las manos (Sweet de las manos).
THE VALUE OF INFORMATION AND COMMUNICATIONS TECHNOLOGY IN AGING.	El valor de las tecnologías de la información y La comunicación (TICs) en la vejez.
EFFECTIVENESS OF NOBECUTAN® PLASTIC DRESSING SPRAY IN REDUCING PAIN ASSOCIATED WITH PERINEAL TRAUMA AFTER VAGINAL DELIVERY.	Eficacia del apósito plástico en aerosol Nobecutan®: EN LA DISMINUCIÓN DEL DOLOR ASOCIADO AL TRAUMA PERINEAL TRAS EL PARTO VAGINAL.
THE NEW FAMILY TYPES IN THE HEALTH SYSTEM.	Los nuevos tipos de familias en el sistema sanitario.
EPIDEMIOLOGY OF FALLS IN THE NON-INSTITUTIONALIZED SPANISH ELDERLY POPULATION, SYSTEMATIC REVIEW 2014.	Epidemiología de caídas en la población anciana española no institucionalizada: REVISIÓN SISTEMÁTICA 2014.
PATIENT SAFETYIN FRONT OF THE USE OF BANDAGES.	La seguridad del paciente frente a la utilización de vendajes.
LIMB SHAKING: DESCRIPTION OF A CASE FROM A NURSING PERSPECTIVE.	Limb shaking: DESCRIPCIÓN DE UN CASO DESDE LA PERSPECTIVA ENFERMERA.
CHALLENGES OF THE NURSING PROFESSION AT EUROPEAN LEVEL.	Retos de la enfermera como professional europea.
HEALTH INCIDENT MANAGEMENT MATERIAL.	Gestión de incidencias de material sanitario.	 COMISIÓN DE RECURSOS MATERIALES.	 HOSPITAL CLÍNIC (BARCELONA).
PERIPHERALLY INSERTED CENTRAL VENOUS CATHETER THROUGH DRUM SYSTEM.	Catetér venoso central de inserción periférica con sistema tambor.
In Process Citation.	Vencer las resistencias al cambio digital.
Peripartum septic shock by Streptococcus pyogenes in a young mother.	Shock séptico fulminante por Streptococcus pyogenes en una joven puérpera.
Hepatitis E infections in Zaragoza, Spain (2011-2015).	Infecciones por virus de la hepatitis E en Zaragoza (2011-2015).
Chronic bilateral panuveitis as first manifestation of Whipple's disease.	Panuveítis crónica bilateral como primera manifestación de la enfermedad de Whipple.
Cholethorax: An unusual delayed complication of recurrent cholangitis.	Biliotórax: una complicación tardía poco frecuente de la colangitis recurrente.
Reply.	Respuesta.
Iatrogenic rhabdomyolysis in a patient with ischemic heart disease: need for monitoring.	Rabdomiólisis yatrógena en un paciente con cardiopatía isquémica: la necesidad de monitorización.
Proctitis in an HIV-infected male who have sex with men.	Proctitis en varón con relaciones sexuales con hombres e infectado por el virus de la inmunodeficiencia humana.
Cyanoacrylate-related pulmonary embolism following transhepatic embolization of esophageal varices.	Embolia pulmonar por cianoacrilato tras embolización transhepática de varices esofágicas.
Charles Bonnet syndrome secondary to intravitreal ranibizumab in a patient with exudative age-related macular degeneration.	Síndrome de Charles Bonnet secundario a ranibizumab intravítreo en un paciente con degeneración macular asociada a la edad.
Ventilator-associated pneumonia by Chryseobacterium indologenes.	Neumonía por Chryseobacterium indologenes asociada a ventilación mecánica.
Limbic encephalitis: a poorly known disease.	Encefalitis límbica: una entidad hasta ahora poco conocida.
Scleral patch graft in the management of necrotising scleritis with inflammation.	 A case report.	Parche escleral en manejo de escleritis necrosante con inflamación.	 Informe de un caso.
Antonio Vena's sign.	El signo de Antonio Vena.
Botulinum toxin uses in strabismus: A review of the injections performed during one year in a general hospital.	Aplicaciones clínicas de la toxina botulínica en el estrabismo: estudio de las inyecciones realizadas durante un año en un hospital general.
Nutritional therapy in the obese patient with insulin resistance and cardiovascular risk.	Terapia nutricional en el paciente obeso con insulinorresistencia y riesgo cardiovascular.
Current diagnosis and treatment of Castleman's disease.	Diagnóstico y tratamiento actual de la enfermedad de Castleman.
Long-term outcomes of adult chronic idiopathic hydrocephalus treated with a ventriculo-peritoneal shunt.	Evolución a largo plazo de la hidrocefalia crónica del adulto idiopática tratada con válvula de derivación ventrículo-peritoneal.
Perception and attitudes of health professionals from a health area regarding influenza vaccination.	Percepción y actitud de los profesionales de un área de salud frente a vacunación antigripal.
Cholestatic hepatitis in immunoglobulin-resistant Kawasaki disease.	Hepatitis colestásica en la enfermedad de Kawasaki resistente a inmunoglobulinas.
Idiopathic Ulcerative Laryngitis: An uncommon disease.	Uso de salbutamol enteral en el shock medular.
Anomalous position of femoral dialysis catheters.	Pleurodesis con sangre autóloga: una solución, segura y eficaz para el tratamiento de neumotórax persistente.
Multiple liver adenomatosis with (18)F-FDG uptake: A rare manifestation of an infrequent entity.	Adenomatosis hepática múltiple con captación de (18)F-FDG: una manifestación rara de una entidad poco frecuente.
Microcytic carcinoma of the urinary bladder: Experience over 22 years.	Carcinoma microcítico vesical: experiencia a lo largo de 22 años.
Voiding urosonography with second-generation contrast as a main tool for examining the upper and lower urinary tract in children.	 Pilot Study.	Urosonografía miccional con contraste de segunda generación como herramienta primaria en el estudio de la vía urinaria superior e inferior en pediatría.	 Estudio Piloto.
Chronic lung infection caused by Trichosporon mycotoxinivorans and tricosporin mucoides in an immunocompetent cystic fibrosis patient.	Infección pulmonar crónica causada por Trichosporon mycotoxinivorans y mucoides en un paciente inmunocompetente con fibrosis quística.
Impact of a pre-operative pulmonary rehabilitation program on functional performance in patients undergoing video-assisted thoracic surgery for lung cancer.	Impacto de un programa de rehabilitación pulmonar preoperatoria sobre el rendimiento funcional de pacientes sometidos a cirugía torácica asistida por vídeo debido a neoplasia maligna pulmonar.
Appropriateness of oral drugs for long-term treatment of lower urinary tract symptoms in older persons.	Idoneidad de los fármacos orales para el tratamiento a largo plazo de los síntomas del tracto urinario inferior en personas mayores.
Botulinum toxin type A as treatment of partially accommodative esotropia.	Uso de toxina botulínica A en el tratamiento de las endotropías parcialmente acomodativas.
Historical evolution of our knowledge of firefly eyes.	 Potential optical functions of the prothorax.	Evolución histórica de nuestro conocimiento del sistema visual de las luciérnagas.	 Potenciales funciones ópticas del protórax.
Re-analysis of construct validity of the brief-version of the University of California Performance Skills Assessment (Sp-UPSA-Brief) of García-Portilla et al.	Re-análisis de la validez de constructo de la escala breve para la evaluación de la capacidad funcional (Sp-UPSA-Brief) de García-Portilla et al.
(18)F-FDG PET/CT in gastric lymphoepithelioma-like carcinoma.	La acrosteólisis como indicador de gravedad en los pacientes con esclerosis sistémica.
Periodic fever, aphtous stomatitis, pharyngitis and adenopathy syndrome and vitamin D: A possible treatment option?Síndrome de fiebre periódica, estomatitis aftosa, faringitis y adenopatías y vitamina D.	 ¿Una posible opción terapéutica?
Integrated approach to a complex chronic case through an interdisciplinary team in primary care.	Abordaje integral de un caso crónico complejo a través de un equipo interdisciplinar en atención primaria.
Cardiovascular involvement in Loeys-Dietz syndrome.	Afectación cardiovascular en el síndrome de Loeys-Dietz.
Mortality in patients with respiratory distress syndrome.	Mortalidad en pacientes con síndrome de distress respiratorio.
Update in the management of critically ill burned patients.	La enfermedad pulmonar intersticial con miopatía autoinmune necrosante asociada a estatinas responde al rituximab.
AcuBlade(®) laser system: A new tool for interventional bronchoscopist.	Sistema láser AcuBlade(®): una nueva herramienta para el broncoscopista intervencionista.
Histochemical Evaluation of the Vessel Wall Destruction and Selectivity After Treatment with Intense Pulsed Light in Capillary Malformations.	Lesiones lobuladas en los dedos de la mano.
Activity involvement and extraversion as predictors of psychological wellbeing in older people.	Realización de actividades y extraversión como variables predictoras del bienestar psicológico en personas mayores.
Contact topical anesthesia versus general anaesthesia in strabismus surgery.	Anestesia tópica de contacto versus anestesia general en cirugía de estrabismo.
Complicated uveitis in late onset juvenile idiopathic psoriatic arthritis.	Uveítis complicada en artritis idiopática juvenil psoriásica de inicio tardío.
The martyrdom of St.	 Zoilus, a urological issue.	 History and development of the tradition.	El martirio de San Zoilo, una cuestión urológica.	 Historia y desarrollo de su tradición.
Achondroplasia: a pilot study on the psychosocial and medical features of a sample in Puerto Rico.	Acondroplasia: Un Estudio Pionero Sobre Las Características Psicosociales Y Médicas De Una Muestra En Puerto Rico.
Paraneoplastic pemphigus as a first sign of metastatic retroperitoneal inflammatory myofibroblastic tumor: (18)F-FDG PET/CT findings.	¿Cómo afecta la privación de sueño durante una guardia de 24 horas las funciones cognitivas de los residentes de ortopedia y traumatología?
Septic arthritis by Streptococcus equi.	Artritis infecciosa por Streptococcus equi.
Usefulness of procalcitonin in the elderly patient with a suspected infection.	Utilidad de la procalcitonina en el paciente anciano con sospecha de infección.
Intralesional Sodium Thiosulfate to Treat Calciphylaxis.	Calcifilaxis tratada con tiosulfato sódico intralesional.
Pruritic Lesions During Pregnancy: An Unusual Presentation of a Rare Variant of Multibacillary Leprosy.	Lesiones pruriginosas en el embarazo como presentación inusual de una variante poco frecuente de lepra multibacilar.
Ontogenetic explanation for tegmen tympani dehiscence and superior semicircular canal dehiscence association.	Explicación ontogénica para la asociación entre dehiscencia del tegmen tympani y dehiscencia del canal semicircular superior.
Relationship between metabolic syndrome and lower urinary tract symptoms in men.	Relación entre el síndrome metabólico y los síntomas del tracto urinario inferior en el varón.
Anaesthetic management of patients in the third trimester of pregnancy undergoing urgent laparoscopic surgery.	 Experience in a general hospital.	Cirugía laparoscópica de urgencia en el tercer trimestre de gestación y su manejo anestésico.	 Experiencia de un hospital general.
Versatility of the microvascular fibular flap in limb reconstruction.	Versatilidad del colgajo microvascular de peroné en reconstrucción de extremidades.
Effectiveness of Trauma Evaluation and Management course for Mexican senior medical students: When to implement it?Efectividad del curso Evaluación y Manejo del Trauma en estudiantes de Medicina mexicanos: ¿cuándo implementar?
Hydatidosis simulating a cardiac tumour with pulmonary metastases.	Hidatidosis simulando un tumor cardíaco con metástasis pulmonares.
Diagnosis and treatment of the complications of otitis media in adults.	 Case series and literature review.	Abordaje diagnóstico y terapéutico de las complicaciones de la otitis media en el adulto.	 Serie de casos y revisión de la literatura.
Bacterial resistance in acne? A meta-analysis of the controversy.	¿Resistencia en el acné? Un metaanálisis a propósito de la controversia.
Effectiveness of physiotherapy on painful shoulder impingement syndrome.	Efectividad de los medios físicos en el síndrome de abducción dolorosa de hombro.
Laparoscopic radical trachelectomy for preservation of fertility in early cervical cancer.	 A case report.	Traquelectomía radical laparoscópica para preservación de la fertilidad en cáncer de cérvix etapa temprana.	 Reporte de un caso.
Safety of reducing the recovery time after percutaneous and laparoscopic liver biopsy.	Seguridad de la reducción del tiempo de reposo posbiopsia hepática percutánea y por vía laparoscópica.
Acute urinary retention secondary to giant prolapsed ureterocele in a young adult woman.	 Case report.	Retención aguda de orina secundaria a prolapso de ureterocele gigante en una mujer adulta joven.	 Informe de un caso.
Difficulties in the percutaneous approach of the acute coronary syndrome with associated axillobifemoral bypass.	Dificultades en el abordaje percutáneo del síndrome coronario agudo con bypass axilobifemoral.
Treatment of thoracic disc herniation.	 Case report.	Tratamiento de hernia discal torácica.	 Reporte de 2 casos.
Intestinal occlusion secondary to a retained surgical item.	Oclusión intestinal secundaria a oblito quirúrgico.
Comment on the study «The complications of brain biopsies», by J.	 Ibáñez et al.	Comentario al trabajo «Sobre las complicaciones de las biopsias cerebrales», de J.	 Ibáñez et al.
In Process Citation.	La Universidad Europea de Madrid y el Hospital Universitario Infanta Sofía innovan para la excelencia en las prácticas clínicas del grado en Enfermería.
In Process Citation.	Construyendo desde la unidad y la diversidad.
In Process Citation.	Entrevista a José María Arévalo La Calle.
In Process Citation.	No vacunar a los niños dificulta la inmunidad colectiva y aumenta el riesgo de reaparición de enfermedades casi controladas.
In Process Citation.	Entrevista a Isidro García.
In Process Citation.	Valoración geriátrica integral.
THE REVISTA ROL CONTRIBUTION TO THE DEVELOPMENT OF SPANISH NURSING.	La contribución de la Revista ROL al desarrollo de la enfermería española.
TUTORS AND NURSING STUDENTS WITH FOCUS ON PRIMARY CARE.	Tutoras y estudiantes de Enfermería con foco en Atención Primaria.
FERTILITY PRESERVATION OF WOMEN: OOCYTE VITRIFICATION.	Preservación de la fertilidad de la mujer: VITRIFICACIÓN DE OVOCITOS.
HUMAN IMMUNODEFICIENCY VIRUS: WHAT HAS BEEN PUBLISHED BETWEEN 2008-2012 IN IBEROAMERICA? ASSESSING NURSING PRODUCTION.	Virus de inmunodeficiencia humana: ¿qué se ha publicado en Iberoamérica entre 2008-2012? EVALUANDO LO PRODUCCIÓN ENFERMERA.
ADMINISTRATION OF ENTERAL NUTRITION.	 USE OF INFUSION PUMPS.	Administración de nutrición enteral.	 USO DE BOMBAS DE INFUSIÓN.
IMPACT OF LATERALITY-LOCATION IN THE CONSUMPTION OF HEALTH PRODUCTS IN A HEMODIALYSIS UNIT.	Impacto de La ubicación-lateralidad: EN EL CONSUMO DE PRODUCTOS SANITARIOS EN UNA UNIDAD DE HEMODIÁLISIS.
THE SCHOOL NURSE AND PRIMARY HEALTH NURSE, APROPOS THE DIABETES CARE AT SCHOOL IN EXTREMADURA.	La enfermera escolar y La enfermera de Atención Primaria: A PROPÓSITO DE LA ATENCIÓN A LA DIABETES EN LA ESCUELA EN EXTREMADURA.
In Process Citation.	Las vacunas, una herramienta fundamental para mantener y mejorar la salud de la población.
Clinical practice guideline for ANCA-associated vasculitis with renal involvement.	Vasculitis asociada a ANCA con compromiso renal: guía de práctica clínica.
Erratum: More about miltefosine in the treatment of mucosal leishmaniasis.	Algo más sobre la miltefosina en el tratamiento de la leishmaniasis mucosa.
Mixed methods: open yourself to new opportunities.	Mujeres trabajadoras con dolor crónico osteomuscular: análisis de caso.
On feelings, lessons, and editorial commitments.	Sobre sentimentos, aprendizados e compromissos editoriais.
Increased spending from investment in the health sector: Efficiency and cost effectivenes in spending?.	Incremento en el gasto por inversión en el sector salud: ¿eficiencia y efectividad en el gasto?
Experience of the sentinel surveillance on the border of Peru, Colombia and Brazil.	Experiencia de la vigilancia centinela en la frontera de Perú, Colombia y Brasil.
Comments to the article: The medical residency program: perceptions of residents in hospitals of Lima and Callao.	Comentarios al artículo: Programa de residentado médico: percepciones de los médicos residentes en hospitales de Lima y Callao.
Plastination as a method of preservation of biological tissue for teaching and research in human anatomy.	La plastinación como método de conservación de tejidos biológicos para docencia e investigación en la anatomía humana.
New routes of administration of alcohol in teens.	Nuevas vías de administración de alcohol en adolescentes.
Anemia and clefts of the lip and palate.	Anemia y fisuras labiopalatinas.
Coinfection of rhinocerebral mucormycosis and sinus aspergillosis.	Coinfección de mucormicosis rinocerebral y aspergilosis sinusal.
Endemic kaposi's sarcoma in a HIV-Negative patient.	Sarcoma de kaposi endemico en un paciente VIH negativo.
Differences and similarities in approach of integrated strategy for dengue prevention and control between Colombia and Peru.	Diferencias y similitudes entre las estrategias de gestión integrada para la prevención y control del dengue en Colombia y Perú.
The role of pharmacogenomics in the tuberculosis treatment regime.	Rol de la farmacogenómica en el régimen de tratamiento de tuberculosis.
Neurogenetics in Peru, example of translational research.	Neurogenética en el Perú, ejemplo de investigación traslacional.
Stem cells: limitations and opportunities in Peru.	Células madre: limitaciones y oportunidades en el Perú.
Obesity as a risk factor in the development of cancer.	La obesidad como factor de riesgo en el desarrollo de cáncer.
Traditional treatments in an endemic area of american cutaneous Leishmaniasis in Peru.	Tratamientos tradicionales utilizados en un área endémica de Leishmaniasis cutánea en el Perú.
Factors associated with Ehrlichia canis infection in dogs infested with ticks from Huanuco, Peru.	Factores asociados a la infección por Ehrlichia canis en perros infestados con garrapatas en la ciudad de Huánuco, Perú.
TEM and CTX-M extended-spectrum beta-lactamase in Klebsiella spp and Escherichia coli isolates from inanimate surfaces of hospital environments.	Betalactamasas de espectro extendido tipo TEM y CTX-M en Klebsiella spp y Escherichia coli aisladas de superficies de ambientes hospitalarios.
Allelic variants of the CYP2D6: *4, *6 and *10 in a sample of resident from the Aragua state, Venezuela.	Variantes alélicas de CYP2D6: *4, *6 y *10 en una muestra de residentes del estado Aragua, Venezuela.
Supply and nutritional composition of salads in the food courts of shopping centers of Metropolitan Lima, 2014.	Oferta y composición nutricional de ensaladas en patios de comida de centros comerciales de Lima Metropolitana, 2014.
Concordance between Procam and Framingham cardiovascular risk scores among men receiving HIV treatment at a National Hospital in Lima, Peru 2013.	Concordancia entre las escalas de riesgo cardiovascular Procam y Framingham en varones que reciben tratamiento antirretroviral en un Hospital Nacional de Lima, Perú 2013.
Development of a service on line advice and information technology management for health.	Desarrollo de un servicio en línea para la gestión tecnológica en salud.
Differences in mobility, traffic accidents and associated circumstances in guatemalan and spanish university students.	Diferencias en las circunstancias de riesgo al volante en universitarios guatemaltecos y españoles.
Clinical, functional and older socio-familiar profile of the community in a district of Lima, Peru.	Perfil clínico, funcional y sociofamiliar del adulto mayor de la comunidad en un distrito de Lima, Perú.
Mental health in older adults of a public hospital network of Medellin, Colombia.	Salud mental en adultos mayores atendidos en la red hospitalaria pública de Medellín, Colombia.
Socio-demographics characteristics and health conditions of older homeless persons of Lima, Peru.	Características sociodemográficas y de salud de los adultos mayores en situación de calle en Lima, Perú.
Prevalence of anemia and associated factors in elderly residing in peruvian households.	Prevalencia de anemia y factores asociados en adultos mayores peruanos.
Characteristics of the diagnosis and treatment of pulmonary tuberculosis in patients with and without diabetes mellitus type 2.	Características del diagnóstico y tratamiento de la tuberculosis pulmonar en pacientes con y sin diabetes mellitus tipo 2.
Development of pneumoconiosis and outsourcing work in peruvian miners.	Desarrollo de neumoconiosis y trabajo bajo la modalidad de tercerización en trabajadores peruanos del sector minero.
Knowledge, attitudes and practices ABOUT HIV/AIDS in peruvian women.	Conocimientos, actitudes y prácticas de la mujer peruana sobre la infección por VIH/SIDA.
Antimicrobial resistance of Bartonella bacilliformis strains from regions endemic to bartonellosis in Peru.	Resistencia antimicrobiana de cepas de Bartonella bacilliformis procedentes de regiones endémicas de la Enfermedad de Carrión en EL Perú.
Characterization of thrombin like enzyme FROM Bothrops pictus venom.	Caracterización de la enzima similar a trombina del veneno de Bothrops pictus &quot;jergón de costa.
Immunomodulation of Uncaria tomentosa over dendritic cells, il-12 and profile TH1/TH2/TH17 in breast cancer.	Nmunomodulación de Uncaria tomentosa sobre células dendríticas, il-12 y perfil TH1/TH2/TH17 en cáncer de mama.
Lymphocyte subsets, dendritic cells and cytokine profiles in mice with melanoma treated with Uncaria tomentosa.	Poblaciones linfocitarias, células dendríticas y perfil de citoquinas en ratones con melanoma tratados con Uncaria tomentosa.
Towards personalized medicine: implications of basic sciences and the &quot;omics&quot; in clinical pratice.	Hacia la medicina personalizada: implicancias de las ciencias básicas y las &quot;ómicas&quot; en la práctica clínica.
Bias control in clinical trials: masking or blinding.	Control de sesgos en los ensayos clínicos: enmascaramiento o cegamiento.
Intradiaphragmatic bronchopulmonary sequestration: a case report and review.	Secuestro broncopulmonar intradiafragmático: reporte de caso y revisión de la literatura.
What are the effects of omalizumab in refractory chronic spontaneous urticaria?¿Cuáles son los efectos del omalizumab en pacientes con urticaria crónica espontánea refractaria?
Use of media for recruiting clinical research volunteers in Ecuador.	Uso de los medios de comunicación en la convocatoria a reclutamiento de voluntarios de investigación clínica en Ecuador.
Is melatonin useful for jet lag?¿Sirve la melatonina para el jet lag?
Impact of the application of the Value Added Tax to imaging tests on out-of-pocket health expenses of households in Chile.	Impacto de la aplicación del Impuesto al Valor Agregado a los exámenes imagenológicos sobre el gasto de bolsillo en salud de los hogares en Chile.
Is racecadotril effective for acute diarrhea in children?¿Es efectivo el racecadotrilo como tratamiento para la diarrea aguda en niños?
Correlation between knowledge about the consequences of obesity and physical activity levels among university students.	Correlación entre conocimientos sobre consecuencias de la obesidad y grado de actividad física en universitarios.
Selective laser trabeculoplasty compared with medical treatment for the initial management of open angle glaucoma or ocular hypertension.	¿Es mejor la trabeculoplastía láser selectiva o el tratamiento médico para el glaucoma de ángulo abierto o hipertensión ocular de diagnóstico reciente?
Does exercise improve symptoms in fibromyalgia?¿Mejora el ejercicio los síntomas de la fibromialgia?
Is tranexamic acid effective for acute upper gastrointestinal bleeding?¿Es efectivo el ácido tranexámico en la hemorragia digestiva alta aguda?
Symptomatic exaggerated placental site after first trimester abortion.	Lecho placentario amplio sintomático tras aborto del primer trimestre.
Adnexal torsion caused by Fallopian tube cancer.	Torsión anexial causada por cáncer de trompa de Falopio.
Cervix adenocarcinoma in a virgin patient with negative human papillomavirus.	Adenocarcinoma de cérvix en una paciente virgen con virus del papiloma humano negativo.
Assisted hatching for improving embryo implantation.	 A bibliographical review.	Eclosión asistida: para mejorar la implantación del embrión.	 Revisión de la bibliografía.
Clinical implementation of non-invasive prenatal study for detecting aneuploidies by fetal DNA based on single nucleotide polymorphisms: two years in Mexico.	Implementación clínica del estudio prenatal no invasivo para Ia detección de aneuplodías mediante ADN fetal con base en polimorfismos de nucleótido único: dos años en México.
Clinical evaluation of patients with breast cancer and pregnancy.	Evaluación clínica de pacientes con cáncer de mama asociado con el embarazo.
Sonographic fetal sex determination in the first trimester: study in 2314 pregnancies and literature review.	Determinación ecográfica del sexo fetal en el primer trimestre de gestación: estudio en 2314 gestaciones y revisión bibliográfica.
EDITORIAL.	EDITORIAL.
Gastric necrosis secondary to inguinal incarceration.	Necrosis gástrica secundaria a incarceración inguinal.
Furunculoid myiasis.	Miasis forunculoide.
Physical therapy intervention during hospitalization in patients with acute exacerbation of chronic obstructive pulmonary disease and patients with pneumonia: A randomized clinical trial.	Intervención fisioterápica durante la hospitalización en pacientes con exacerbación aguda de la enfermedad pulmonar obstructiva crónica y neumonía: un ensayo clínico aleatorizado.
Diagnostic value of respiratory polygraphy in patients with low probability of obstructive sleep apnea syndrome.	Valor diagnóstico de la poligrafía respiratoria en pacientes con baja probabilidad de síndrome de apneas e hipopneas durante el sueño.
Reply.	Respuesta.
Reply.	Respuesta.
Add arbovirosis in your diagnostic approach.	Ponga las arbovirosis en su esquema diagnóstico.
Aging and influence of inversion of the CD4:CD8 ratio in the incidence of co-morbidities and mortality in a cohort of patients infected with human immunodeficiency virus.	Envejecimiento e influencia de la inversión del cociente CD4/CD8 en la incidencia de las comorbilidades y mortalidad de una cohorte de pacientes infectados por el virus de inmunodeficiencia humana.
Fluid resuscitation: Current perspective.	Reanimación con fluidos: perspectiva actual.
Acute bacterial infections of central nervous system: Radiological key points.	Infecciones bacterianas agudas del sistema nervioso central: un punto de vista radiológico.
Stroke in young adults and incidence rate in 280 patients according to their aetiological subtype.	Ictus en adultos jóvenes: rasgos clínicos y frecuencia de presentación en 280 pacientes según el subtipo etiológico.
Adverse events self-declaration system and influenza vaccination coverage of healthcare workers.	Sistema de autodeclaración de acontecimientos adversos y cobertura de vacunación antigripal en profesionales sanitarios en un hospital universitario de tercer nivel.
One step forward.	 Walking to the future.	Un paso adelante.	 Caminando hacia el futuro.
Utilization of tacit knowledge by maternal healthcare providers: a systematic mapping of the literature.	Utilización del conocimiento tácito por proveedores de atención a la salud materna: mapeo sistemático de la literatura.
Great intracardiac abscess secondary to prosthetic aortic valve endocarditis.	Gran absceso intracardiaco secundario a endocarditis sobre válvula aórtica protésica.
Suspected allergy to benzodiazepines: Excipient or active ingredient?Sospecha de alergia a benzodiazepinas: ¿excipiente o principio activo?
Results from ten years newborn hearing screening in a secondary hospital.	Análisis crítico de una década de cribado neonatal de hipoacusia en un hospital comarcal.
Bilateral acute cortical necrosis and severe acute pancreatitis.	Necrosis cortical aguda bilateral y pancreatitis aguda grave.
Rare location of arachnoid cysts.	 Extratemporal cysts.	Quistes aracnoideos de localización infrecuente.	 Quistes extratemporales.
An example of innovation in health policy.	Un ejemplo innovador en políticas de salud.
Provision of care by medical residents and the impact on quality - What happens in the emergency room?Impacto de la calidad de la atención por los residentes, ¿en urgencias?
Acute idiopathic portal, mesenteric and splenic vein thrombosis.	 Locoregional fibrinolytic therapy.	Trombosis venosa portal, mesentérica y esplénica aguda idiopática.	 Tratamiento fibrinolítico locorregional.
Risk factors for candidemia in non-neutropenic critical patients in Colombia.	Factores de riesgo asociados a candidemia en pacientes críticos no neutropénicos en Colombia.
Adequacy of antibiotic treatment.	La adecuación del tratamiento antibiótico.
Spondylodiscitis without endocarditis caused by Streptoccocus mitis.	Espondilodiscitis sin endocarditis causada por Streptococcus mitis.
